source,target,edge_type,association_score,evidence_source,target_symbol,paper_id,nct_id,topic_id,topic_score,lit_label,trial_label
alzheimers_disease,target_ZNF652,disease_target_evidence,0.383294799860903,Open Targets,,,,,,,
alzheimers_disease,target_PFKP,disease_target_evidence,0.3831423645300136,Open Targets,,,,,,,
alzheimers_disease,target_PTPRA,disease_target_evidence,0.3829210564298622,Open Targets,,,,,,,
alzheimers_disease,target_ZKSCAN1,disease_target_evidence,0.3827952299673144,Open Targets,,,,,,,
alzheimers_disease,target_FOSL1,disease_target_evidence,0.3823325823443008,Open Targets,,,,,,,
alzheimers_disease,target_GOT1,disease_target_evidence,0.3820963803324482,Open Targets,,,,,,,
alzheimers_disease,target_BRSK2,disease_target_evidence,0.3816725508350581,Open Targets,,,,,,,
alzheimers_disease,target_MS4A6E,disease_target_evidence,0.3814978751149414,Open Targets,,,,,,,
alzheimers_disease,target_STAT4,disease_target_evidence,0.3812122324405845,Open Targets,,,,,,,
alzheimers_disease,target_NR3C1,disease_target_evidence,0.3812131987277117,Open Targets,,,,,,,
alzheimers_disease,target_LILRB2,disease_target_evidence,0.3802186674438049,Open Targets,,,,,,,
alzheimers_disease,target_ULK4,disease_target_evidence,0.380090299011133,Open Targets,,,,,,,
alzheimers_disease,target_CAPN1,disease_target_evidence,0.3789290150313411,Open Targets,,,,,,,
alzheimers_disease,target_TTK,disease_target_evidence,0.3779085514517349,Open Targets,,,,,,,
alzheimers_disease,target_SREBF1,disease_target_evidence,0.3777040188935435,Open Targets,,,,,,,
alzheimers_disease,target_CDC25A,disease_target_evidence,0.3769139126634551,Open Targets,,,,,,,
alzheimers_disease,target_EMC4,disease_target_evidence,0.3768973652072784,Open Targets,,,,,,,
alzheimers_disease,target_SPTLC2,disease_target_evidence,0.37642395557408,Open Targets,,,,,,,
alzheimers_disease,target_PTGS1,disease_target_evidence,0.3763279919860416,Open Targets,,,,,,,
alzheimers_disease,target_ACSL4,disease_target_evidence,0.3761935696288,Open Targets,,,,,,,
alzheimers_disease,target_B4GALT1,disease_target_evidence,0.3761302982952405,Open Targets,,,,,,,
alzheimers_disease,target_NGLY1,disease_target_evidence,0.3760521487473967,Open Targets,,,,,,,
alzheimers_disease,target_HTR1B,disease_target_evidence,0.3758601907209984,Open Targets,,,,,,,
alzheimers_disease,target_SLC26A1,disease_target_evidence,0.375289443952889,Open Targets,,,,,,,
alzheimers_disease,target_PPP3CC,disease_target_evidence,0.3743178305542711,Open Targets,,,,,,,
alzheimers_disease,target_SLC35C1,disease_target_evidence,0.3742355031832924,Open Targets,,,,,,,
alzheimers_disease,target_FOXK1,disease_target_evidence,0.3735578612417752,Open Targets,,,,,,,
alzheimers_disease,target_LMNB1,disease_target_evidence,0.3734388983292287,Open Targets,,,,,,,
alzheimers_disease,target_PTPRJ,disease_target_evidence,0.3731573768374952,Open Targets,,,,,,,
alzheimers_disease,target_PTPRO,disease_target_evidence,0.3730433881061069,Open Targets,,,,,,,
alzheimers_disease,target_CAPNS1,disease_target_evidence,0.3729426481573647,Open Targets,,,,,,,
alzheimers_disease,target_RAD51C,disease_target_evidence,0.3729372959513634,Open Targets,,,,,,,
alzheimers_disease,target_NFKB2,disease_target_evidence,0.3729363330323488,Open Targets,,,,,,,
alzheimers_disease,target_FASTK,disease_target_evidence,0.3729016225697163,Open Targets,,,,,,,
alzheimers_disease,target_NDUFB6,disease_target_evidence,0.3728326796236908,Open Targets,,,,,,,
alzheimers_disease,target_HINFP,disease_target_evidence,0.3727161441788117,Open Targets,,,,,,,
alzheimers_disease,target_ATF5,disease_target_evidence,0.3726442876464624,Open Targets,,,,,,,
alzheimers_disease,target_GOLGA2,disease_target_evidence,0.3726445709526627,Open Targets,,,,,,,
alzheimers_disease,target_LRRC25,disease_target_evidence,0.3721767585612213,Open Targets,,,,,,,
alzheimers_disease,target_IGFBP3,disease_target_evidence,0.3721671663850427,Open Targets,,,,,,,
alzheimers_disease,target_VEZF1,disease_target_evidence,0.3721669136674946,Open Targets,,,,,,,
alzheimers_disease,target_DRD5,disease_target_evidence,0.3721010277826577,Open Targets,,,,,,,
alzheimers_disease,target_KLKB1,disease_target_evidence,0.3720745187038235,Open Targets,,,,,,,
alzheimers_disease,target_CDC25C,disease_target_evidence,0.3720002916069885,Open Targets,,,,,,,
alzheimers_disease,target_PRKAB1,disease_target_evidence,0.3719639872934598,Open Targets,,,,,,,
alzheimers_disease,target_ZNF827,disease_target_evidence,0.3718194048251855,Open Targets,,,,,,,
alzheimers_disease,target_GAK,disease_target_evidence,0.3717986052219811,Open Targets,,,,,,,
alzheimers_disease,target_ABCC9,disease_target_evidence,0.3716659229282266,Open Targets,,,,,,,
alzheimers_disease,target_PFKL,disease_target_evidence,0.3716343593630011,Open Targets,,,,,,,
alzheimers_disease,target_KAT7,disease_target_evidence,0.3716263148599978,Open Targets,,,,,,,
alzheimers_disease,target_KIT,disease_target_evidence,0.371473720699531,Open Targets,,,,,,,
alzheimers_disease,target_CAPNS2,disease_target_evidence,0.3714277539581253,Open Targets,,,,,,,
alzheimers_disease,target_MPRIP,disease_target_evidence,0.3712599698262256,Open Targets,,,,,,,
alzheimers_disease,target_CHRNA7,disease_target_evidence,0.3712518221378517,Open Targets,,,,,,,
alzheimers_disease,target_BRD8,disease_target_evidence,0.3710966720049702,Open Targets,,,,,,,
alzheimers_disease,target_CDC5L,disease_target_evidence,0.370860551542255,Open Targets,,,,,,,
alzheimers_disease,target_SLC7A14,disease_target_evidence,0.3707910207621442,Open Targets,,,,,,,
alzheimers_disease,target_CTSH,disease_target_evidence,0.3706060572053957,Open Targets,,,,,,,
alzheimers_disease,target_PTPRS,disease_target_evidence,0.37036636998273,Open Targets,,,,,,,
alzheimers_disease,target_SLC36A1,disease_target_evidence,0.3702266194304,Open Targets,,,,,,,
alzheimers_disease,target_DLX2,disease_target_evidence,0.3699494345393864,Open Targets,,,,,,,
alzheimers_disease,target_NDUFB10,disease_target_evidence,0.3699494345393864,Open Targets,,,,,,,
alzheimers_disease,target_CDYL,disease_target_evidence,0.3699494345393864,Open Targets,,,,,,,
alzheimers_disease,target_CLINT1,disease_target_evidence,0.3697919952539438,Open Targets,,,,,,,
alzheimers_disease,target_CYB5R4,disease_target_evidence,0.3696033747544286,Open Targets,,,,,,,
alzheimers_disease,target_VARS2,disease_target_evidence,0.3695798546847018,Open Targets,,,,,,,
alzheimers_disease,target_GTF2I,disease_target_evidence,0.3695798546847018,Open Targets,,,,,,,
alzheimers_disease,target_PSKH1,disease_target_evidence,0.3695798546847018,Open Targets,,,,,,,
alzheimers_disease,target_CXXC1,disease_target_evidence,0.3695798546847018,Open Targets,,,,,,,
alzheimers_disease,target_NVL,disease_target_evidence,0.3695798546847018,Open Targets,,,,,,,
alzheimers_disease,target_ZC3H8,disease_target_evidence,0.3695798546847018,Open Targets,,,,,,,
alzheimers_disease,target_TIMM44,disease_target_evidence,0.3695798546847018,Open Targets,,,,,,,
alzheimers_disease,target_MAP2K4,disease_target_evidence,0.3693919607558185,Open Targets,,,,,,,
alzheimers_disease,target_PPP2R1A,disease_target_evidence,0.3692404691467815,Open Targets,,,,,,,
alzheimers_disease,target_MLPH,disease_target_evidence,0.369233794899744,Open Targets,,,,,,,
alzheimers_disease,target_SLC39A10,disease_target_evidence,0.3690531928092463,Open Targets,,,,,,,
alzheimers_disease,target_GNPAT,disease_target_evidence,0.3680043404928123,Open Targets,,,,,,,
alzheimers_disease,target_PICK1,disease_target_evidence,0.3679156855615358,Open Targets,,,,,,,
alzheimers_disease,target_MAP2K7,disease_target_evidence,0.3679105814908279,Open Targets,,,,,,,
alzheimers_disease,target_ADRB3,disease_target_evidence,0.3676626170066913,Open Targets,,,,,,,
alzheimers_disease,target_GLP1R,disease_target_evidence,0.3676234859493767,Open Targets,,,,,,,
alzheimers_disease,target_PDGFRB,disease_target_evidence,0.3670188793874623,Open Targets,,,,,,,
alzheimers_disease,target_MTFR1,disease_target_evidence,0.3660499962091249,Open Targets,,,,,,,
alzheimers_disease,target_CTDSP1,disease_target_evidence,0.3656350097459279,Open Targets,,,,,,,
alzheimers_disease,target_CCDC88A,disease_target_evidence,0.3648508704560153,Open Targets,,,,,,,
alzheimers_disease,target_SPPL2A,disease_target_evidence,0.3645122893630986,Open Targets,,,,,,,
alzheimers_disease,target_S100A4,disease_target_evidence,0.3641619795141552,Open Targets,,,,,,,
alzheimers_disease,target_ZFHX3,disease_target_evidence,0.3640003834245561,Open Targets,,,,,,,
alzheimers_disease,target_LILRA5,disease_target_evidence,0.3635765891806877,Open Targets,,,,,,,
alzheimers_disease,target_ESR1,disease_target_evidence,0.363562141683785,Open Targets,,,,,,,
alzheimers_disease,target_MS4A4E,disease_target_evidence,0.3635467622674651,Open Targets,,,,,,,
alzheimers_disease,target_MRPL35,disease_target_evidence,0.3633252739296935,Open Targets,,,,,,,
alzheimers_disease,target_ILF3,disease_target_evidence,0.3630886529060564,Open Targets,,,,,,,
alzheimers_disease,target_ATOH8,disease_target_evidence,0.3627050559718277,Open Targets,,,,,,,
alzheimers_disease,target_FAM20B,disease_target_evidence,0.3622962682225441,Open Targets,,,,,,,
alzheimers_disease,target_COX7B,disease_target_evidence,0.3621630702603905,Open Targets,,,,,,,
alzheimers_disease,target_ABHD6,disease_target_evidence,0.3616370508185793,Open Targets,,,,,,,
alzheimers_disease,target_LRRK2,disease_target_evidence,0.3615993868238931,Open Targets,,,,,,,
alzheimers_disease,target_CANX,disease_target_evidence,0.3615993404555438,Open Targets,,,,,,,
alzheimers_disease,target_DNPEP,disease_target_evidence,0.3602282692413797,Open Targets,,,,,,,
alzheimers_disease,target_HTR2C,disease_target_evidence,0.3598560754473065,Open Targets,,,,,,,
alzheimers_disease,target_PNO1,disease_target_evidence,0.3596732919352649,Open Targets,,,,,,,
alzheimers_disease,target_PVR,disease_target_evidence,0.3596586826147091,Open Targets,,,,,,,
alzheimers_disease,target_AP3M1,disease_target_evidence,0.3594095659601249,Open Targets,,,,,,,
alzheimers_disease,target_PHKG2,disease_target_evidence,0.3594094408538857,Open Targets,,,,,,,
alzheimers_disease,target_PPP1CB,disease_target_evidence,0.3587941134874355,Open Targets,,,,,,,
alzheimers_disease,target_FGFR3,disease_target_evidence,0.3587599808568034,Open Targets,,,,,,,
alzheimers_disease,target_SDK1,disease_target_evidence,0.3580625442761583,Open Targets,,,,,,,
alzheimers_disease,target_MELK,disease_target_evidence,0.357917934257241,Open Targets,,,,,,,
alzheimers_disease,target_KHDRBS2,disease_target_evidence,0.3571730144094509,Open Targets,,,,,,,
alzheimers_disease,target_CDK2,disease_target_evidence,0.356140387090375,Open Targets,,,,,,,
alzheimers_disease,target_CGA,disease_target_evidence,0.355904638432019,Open Targets,,,,,,,
alzheimers_disease,target_TRAPPC11,disease_target_evidence,0.3558960059418849,Open Targets,,,,,,,
alzheimers_disease,target_MMP3,disease_target_evidence,0.3558028555127023,Open Targets,,,,,,,
alzheimers_disease,target_TRRAP,disease_target_evidence,0.3553723310589115,Open Targets,,,,,,,
alzheimers_disease,target_ARPC5L,disease_target_evidence,0.3542942176554161,Open Targets,,,,,,,
alzheimers_disease,target_PRDM9,disease_target_evidence,0.3540807440074534,Open Targets,,,,,,,
alzheimers_disease,target_CACNA1A,disease_target_evidence,0.353942611273208,Open Targets,,,,,,,
alzheimers_disease,target_PIK3R2,disease_target_evidence,0.3537397425855842,Open Targets,,,,,,,
alzheimers_disease,target_GNG4,disease_target_evidence,0.353653976663281,Open Targets,,,,,,,
alzheimers_disease,target_ARNT,disease_target_evidence,0.3536173540683,Open Targets,,,,,,,
alzheimers_disease,target_CCDC6,disease_target_evidence,0.353461592270713,Open Targets,,,,,,,
alzheimers_disease,target_EPHX2,disease_target_evidence,0.3534262468160848,Open Targets,,,,,,,
alzheimers_disease,target_FAHD2A,disease_target_evidence,0.3532027959516248,Open Targets,,,,,,,
alzheimers_disease,target_ATP5F1C,disease_target_evidence,0.351647124189667,Open Targets,,,,,,,
alzheimers_disease,target_WIPF2,disease_target_evidence,0.3516340309260151,Open Targets,,,,,,,
alzheimers_disease,target_XPO7,disease_target_evidence,0.3509544943990913,Open Targets,,,,,,,
alzheimers_disease,target_RAB9A,disease_target_evidence,0.3507298818928321,Open Targets,,,,,,,
alzheimers_disease,target_MGAT1,disease_target_evidence,0.3501686449018109,Open Targets,,,,,,,
alzheimers_disease,target_TRMT10C,disease_target_evidence,0.3497310473358956,Open Targets,,,,,,,
alzheimers_disease,target_SHMT1,disease_target_evidence,0.3494039797522333,Open Targets,,,,,,,
alzheimers_disease,target_RIN3,disease_target_evidence,0.3491956002022905,Open Targets,,,,,,,
alzheimers_disease,target_CAMK1G,disease_target_evidence,0.3489596391372049,Open Targets,,,,,,,
alzheimers_disease,target_GRIK5,disease_target_evidence,0.3487457973087208,Open Targets,,,,,,,
alzheimers_disease,target_DOCK3,disease_target_evidence,0.3484394504684469,Open Targets,,,,,,,
alzheimers_disease,target_ARPC4,disease_target_evidence,0.3482020615899742,Open Targets,,,,,,,
alzheimers_disease,target_ZNF462,disease_target_evidence,0.3478689295539769,Open Targets,,,,,,,
alzheimers_disease,target_EPB41L1,disease_target_evidence,0.3473817121259607,Open Targets,,,,,,,
alzheimers_disease,target_GDI1,disease_target_evidence,0.3472359932121279,Open Targets,,,,,,,
alzheimers_disease,target_APOB,disease_target_evidence,0.3470718671586195,Open Targets,,,,,,,
alzheimers_disease,target_CYSLTR1,disease_target_evidence,0.3469609741136041,Open Targets,,,,,,,
alzheimers_disease,target_EXOC2,disease_target_evidence,0.3468741889890648,Open Targets,,,,,,,
alzheimers_disease,target_PPP1R12A,disease_target_evidence,0.3464628424826894,Open Targets,,,,,,,
alzheimers_disease,target_PTH,disease_target_evidence,0.3463095452476828,Open Targets,,,,,,,
alzheimers_disease,target_HIC1,disease_target_evidence,0.3461373311272977,Open Targets,,,,,,,
alzheimers_disease,target_ACP5,disease_target_evidence,0.345760041087921,Open Targets,,,,,,,
alzheimers_disease,target_COMP,disease_target_evidence,0.3455310913417511,Open Targets,,,,,,,
alzheimers_disease,target_NDUFS4,disease_target_evidence,0.3455255972037469,Open Targets,,,,,,,
alzheimers_disease,target_NFIB,disease_target_evidence,0.3444103367444363,Open Targets,,,,,,,
alzheimers_disease,target_KRT86,disease_target_evidence,0.3438370700217122,Open Targets,,,,,,,
alzheimers_disease,target_IPO13,disease_target_evidence,0.3436079785515809,Open Targets,,,,,,,
alzheimers_disease,target_S100A13,disease_target_evidence,0.3434574362388576,Open Targets,,,,,,,
alzheimers_disease,target_HAVCR2,disease_target_evidence,0.3434472094193465,Open Targets,,,,,,,
alzheimers_disease,target_RBCK1,disease_target_evidence,0.3432715563490918,Open Targets,,,,,,,
alzheimers_disease,target_MTHFD1L,disease_target_evidence,0.343223138447102,Open Targets,,,,,,,
alzheimers_disease,target_MVP,disease_target_evidence,0.3430168666212198,Open Targets,,,,,,,
alzheimers_disease,target_ZNF568,disease_target_evidence,0.3427665943700876,Open Targets,,,,,,,
alzheimers_disease,target_CAV1,disease_target_evidence,0.3427351887557205,Open Targets,,,,,,,
alzheimers_disease,target_LAMTOR1,disease_target_evidence,0.3427122666203425,Open Targets,,,,,,,
alzheimers_disease,target_PITX2,disease_target_evidence,0.3422160442487135,Open Targets,,,,,,,
alzheimers_disease,target_COX7A1,disease_target_evidence,0.3416210808723567,Open Targets,,,,,,,
alzheimers_disease,target_IL6R,disease_target_evidence,0.3414625383994451,Open Targets,,,,,,,
alzheimers_disease,target_MAP4K2,disease_target_evidence,0.3412192820862916,Open Targets,,,,,,,
alzheimers_disease,target_ACY3,disease_target_evidence,0.3409417296207375,Open Targets,,,,,,,
alzheimers_disease,target_NUAK2,disease_target_evidence,0.3404797548023816,Open Targets,,,,,,,
alzheimers_disease,target_HCN2,disease_target_evidence,0.340069955012476,Open Targets,,,,,,,
alzheimers_disease,target_LCMT1,disease_target_evidence,0.3398662732157597,Open Targets,,,,,,,
alzheimers_disease,target_EVX2,disease_target_evidence,0.3395075925815459,Open Targets,,,,,,,
alzheimers_disease,target_KMT2B,disease_target_evidence,0.3387230998098647,Open Targets,,,,,,,
alzheimers_disease,target_IRF4,disease_target_evidence,0.338695006419692,Open Targets,,,,,,,
alzheimers_disease,target_PAPSS1,disease_target_evidence,0.3386840366563467,Open Targets,,,,,,,
alzheimers_disease,target_ITGB4,disease_target_evidence,0.3386400752636963,Open Targets,,,,,,,
alzheimers_disease,target_FUZ,disease_target_evidence,0.3385755134989058,Open Targets,,,,,,,
alzheimers_disease,target_CCN3,disease_target_evidence,0.3383426939640305,Open Targets,,,,,,,
alzheimers_disease,target_HES4,disease_target_evidence,0.3383062914097251,Open Targets,,,,,,,
alzheimers_disease,target_PURA,disease_target_evidence,0.3379851788730397,Open Targets,,,,,,,
alzheimers_disease,target_TBX5,disease_target_evidence,0.3375820678355322,Open Targets,,,,,,,
alzheimers_disease,target_MAPK14,disease_target_evidence,0.3368751347119413,Open Targets,,,,,,,
alzheimers_disease,target_CSNK2B,disease_target_evidence,0.3368264751097014,Open Targets,,,,,,,
alzheimers_disease,target_FECH,disease_target_evidence,0.3365518567454565,Open Targets,,,,,,,
alzheimers_disease,target_TPST2,disease_target_evidence,0.3363062178226262,Open Targets,,,,,,,
alzheimers_disease,target_CTCF,disease_target_evidence,0.3362905146276277,Open Targets,,,,,,,
alzheimers_disease,target_FADS1,disease_target_evidence,0.3359182185978045,Open Targets,,,,,,,
alzheimers_disease,target_SDCCAG8,disease_target_evidence,0.3356381588885238,Open Targets,,,,,,,
alzheimers_disease,target_BARHL2,disease_target_evidence,0.3354736707651707,Open Targets,,,,,,,
alzheimers_disease,target_GRIA1,disease_target_evidence,0.3353907949231281,Open Targets,,,,,,,
alzheimers_disease,target_MRPS17,disease_target_evidence,0.3353350867688459,Open Targets,,,,,,,
alzheimers_disease,target_NME4,disease_target_evidence,0.3344110213993561,Open Targets,,,,,,,
alzheimers_disease,target_NKX2-3,disease_target_evidence,0.3336482470041637,Open Targets,,,,,,,
alzheimers_disease,target_PPP4R1,disease_target_evidence,0.3336296726270033,Open Targets,,,,,,,
alzheimers_disease,target_AASS,disease_target_evidence,0.3334932367784216,Open Targets,,,,,,,
alzheimers_disease,target_TCF7L2,disease_target_evidence,0.3330098022515663,Open Targets,,,,,,,
alzheimers_disease,target_PIM1,disease_target_evidence,0.3325887737326484,Open Targets,,,,,,,
alzheimers_disease,target_PTPRD,disease_target_evidence,0.3324935283896746,Open Targets,,,,,,,
alzheimers_disease,target_PIK3C2A,disease_target_evidence,0.3324602747263935,Open Targets,,,,,,,
alzheimers_disease,target_ECE1,disease_target_evidence,0.3322772595460829,Open Targets,,,,,,,
alzheimers_disease,target_MAST2,disease_target_evidence,0.3322585928905993,Open Targets,,,,,,,
alzheimers_disease,target_ADORA2B,disease_target_evidence,0.3322410277659189,Open Targets,,,,,,,
alzheimers_disease,target_VEGFC,disease_target_evidence,0.3320119471469555,Open Targets,,,,,,,
alzheimers_disease,target_SYBU,disease_target_evidence,0.3319018391900601,Open Targets,,,,,,,
alzheimers_disease,target_DYRK1B,disease_target_evidence,0.3318026510187709,Open Targets,,,,,,,
alzheimers_disease,target_HCN4,disease_target_evidence,0.3316954444374896,Open Targets,,,,,,,
alzheimers_disease,target_ARL1,disease_target_evidence,0.3316511254410985,Open Targets,,,,,,,
alzheimers_disease,target_SLC25A4,disease_target_evidence,0.3316258673640458,Open Targets,,,,,,,
alzheimers_disease,target_DHX30,disease_target_evidence,0.3314760031529506,Open Targets,,,,,,,
alzheimers_disease,target_CDKL1,disease_target_evidence,0.3313504021375494,Open Targets,,,,,,,
alzheimers_disease,target_DSTN,disease_target_evidence,0.3313034261997742,Open Targets,,,,,,,
alzheimers_disease,target_LIPG,disease_target_evidence,0.3312463392360888,Open Targets,,,,,,,
alzheimers_disease,target_PTGFR,disease_target_evidence,0.3310322243415973,Open Targets,,,,,,,
alzheimers_disease,target_CHRNA2,disease_target_evidence,0.3308928507246233,Open Targets,,,,,,,
alzheimers_disease,target_SPEN,disease_target_evidence,0.3308266271014359,Open Targets,,,,,,,
alzheimers_disease,target_RABEP1,disease_target_evidence,0.3306634058029142,Open Targets,,,,,,,
target_TREM2,paper_d0f8b33eac81da6658650a4a35bb9bddcfa09299,target_mentioned_in_paper,,,TREM2,d0f8b33eac81da6658650a4a35bb9bddcfa09299,,,,,
target_TREM2,paper_99ea49ab0c1c1672b94039e5c61e1144b048cb80,target_mentioned_in_paper,,,TREM2,99ea49ab0c1c1672b94039e5c61e1144b048cb80,,,,,
target_TREM2,paper_bef8192055d644cf26f1845318acdb5b29bac13a,target_mentioned_in_paper,,,TREM2,bef8192055d644cf26f1845318acdb5b29bac13a,,,,,
target_TREM2,paper_77809357e4828bb323adc38cd1a6ad34cdc82a53,target_mentioned_in_paper,,,TREM2,77809357e4828bb323adc38cd1a6ad34cdc82a53,,,,,
target_APOE,paper_fa78b9b164ea8822e775f65d4f6c22f00887c92c,target_mentioned_in_paper,,,APOE,fa78b9b164ea8822e775f65d4f6c22f00887c92c,,,,,
target_APOE,paper_d7444690da4442ba0cdca3a07b20a88486ff50d0,target_mentioned_in_paper,,,APOE,d7444690da4442ba0cdca3a07b20a88486ff50d0,,,,,
target_APOE,paper_9d0c9bccae6d6e0750c119c605d172661f0365b1,target_mentioned_in_paper,,,APOE,9d0c9bccae6d6e0750c119c605d172661f0365b1,,,,,
target_APOE,paper_9b8b61604bdf488d7174d2b932dca90a7584666e,target_mentioned_in_paper,,,APOE,9b8b61604bdf488d7174d2b932dca90a7584666e,,,,,
target_APOE,paper_b24b591a0e125929a503d5506d666ab4e3592696,target_mentioned_in_paper,,,APOE,b24b591a0e125929a503d5506d666ab4e3592696,,,,,
target_APOE,paper_e7e94580351bba73ea45bf25ab662a17062d8c1a,target_mentioned_in_paper,,,APOE,e7e94580351bba73ea45bf25ab662a17062d8c1a,,,,,
target_APOE,paper_a7cc914d460367dcba0fdb7e9290bc681d8a3b4a,target_mentioned_in_paper,,,APOE,a7cc914d460367dcba0fdb7e9290bc681d8a3b4a,,,,,
target_APOE,trial_NCT02521818,target_mentioned_in_trial,,,APOE,,NCT02521818,,,,
target_APOE,trial_NCT02119546,target_mentioned_in_trial,,,APOE,,NCT02119546,,,,
target_APP,paper_d0f8b33eac81da6658650a4a35bb9bddcfa09299,target_mentioned_in_paper,,,APP,d0f8b33eac81da6658650a4a35bb9bddcfa09299,,,,,
target_APP,paper_48240b77d27f3d2db64360a399cf70aa5acca327,target_mentioned_in_paper,,,APP,48240b77d27f3d2db64360a399cf70aa5acca327,,,,,
target_PSEN1,trial_NCT03977584,target_mentioned_in_trial,,,PSEN1,,NCT03977584,,,,
target_ACHE,trial_NCT00940589,target_mentioned_in_trial,,,ACHE,,NCT00940589,,,,
target_ADAM10,paper_e3de53d4474dc7bf2606d598395e2d4de0e4bdc9,target_mentioned_in_paper,,,ADAM10,e3de53d4474dc7bf2606d598395e2d4de0e4bdc9,,,,,
target_MTOR,paper_14d8cb0e4061f3c2b258638a8405adb118ed1661,target_mentioned_in_paper,,,MTOR,14d8cb0e4061f3c2b258638a8405adb118ed1661,,,,,
target_ACE,paper_e3de53d4474dc7bf2606d598395e2d4de0e4bdc9,target_mentioned_in_paper,,,ACE,e3de53d4474dc7bf2606d598395e2d4de0e4bdc9,,,,,
target_CSF1R,paper_3e694fe2e99a78fdb9cd33e218acd99a93cc12a0,target_mentioned_in_paper,,,CSF1R,3e694fe2e99a78fdb9cd33e218acd99a93cc12a0,,,,,
target_KAT8,paper_e3de53d4474dc7bf2606d598395e2d4de0e4bdc9,target_mentioned_in_paper,,,KAT8,e3de53d4474dc7bf2606d598395e2d4de0e4bdc9,,,,,
target_NOX4,paper_cc2df1df8221a1fa3d428338a5ead55bc1a47948,target_mentioned_in_paper,,,NOX4,cc2df1df8221a1fa3d428338a5ead55bc1a47948,,,,,
target_CAST,paper_f569a75c5c526ad595a5260871ab636df520bc87,target_mentioned_in_paper,,,CAST,f569a75c5c526ad595a5260871ab636df520bc87,,,,,
paper_d18c27657893355ee7b282976be800b7ce68dfd7,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.1680339475775542,,
paper_33caecb2cd1ae27f8c8262633ab636052b1637e1,lit_theme_0,paper_has_literature_theme,,,,,,0.0,0.0996809066600712,,
paper_51a19a44249abc555782fdd441cedd26b5a773f0,lit_theme_1,paper_has_literature_theme,,,,,,1.0,0.522611845841383,,
paper_14432239a5ce62e6668d87082679da34186f7499,lit_theme_4,paper_has_literature_theme,,,,,,4.0,0.1342501749321608,,
paper_5eb19d1951890e3eb933f261fcbdf31c0df3f5aa,lit_theme_1,paper_has_literature_theme,,,,,,1.0,0.2633321660930642,,
paper_4a5411232aad871e15ef6e5fd43422a1242675cf,lit_theme_5,paper_has_literature_theme,,,,,,5.0,0.1231231387634606,,
paper_2a3f8208aadb36d1c90d869252fa5f052bace572,lit_theme_4,paper_has_literature_theme,,,,,,4.0,0.1137965394885068,,
paper_0585533f99b3aa700aa674590012c96739b8eff2,lit_theme_4,paper_has_literature_theme,,,,,,4.0,0.1903061917270806,,
paper_47566584c77bdc688a0287f9093920f50c14efa9,lit_theme_1,paper_has_literature_theme,,,,,,1.0,0.4989494232374816,,
paper_9617bd330478da187626e06dd5a5e05ba9530edc,lit_theme_1,paper_has_literature_theme,,,,,,1.0,0.5221255646191089,,
paper_7650a9e9adf007166847a75dd1a3038f4109875b,lit_theme_1,paper_has_literature_theme,,,,,,1.0,0.457959673560228,,
paper_5aaf380a632942d41ec50bac49abb001dfc393ca,lit_theme_0,paper_has_literature_theme,,,,,,0.0,0.1381912730945015,,
paper_a35fa5a99e83433905d4c13f5fcf888859b75782,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.1498487683946361,,
paper_6e8be34889a4b5f8650dc893f8b366a05baab254,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.0903706429470605,,
paper_c714be0b034e826ed54fdf4e2d0182b25fdde6f8,lit_theme_5,paper_has_literature_theme,,,,,,5.0,0.0734859832031879,,
paper_8e14c84f475588c91d779634957ac45c0b55973a,lit_theme_1,paper_has_literature_theme,,,,,,1.0,0.515768278127506,,
paper_fa78b9b164ea8822e775f65d4f6c22f00887c92c,lit_theme_4,paper_has_literature_theme,,,,,,4.0,0.2259845472403384,,
paper_a5be75de4f611aafae1f2bb3d1b0f36981730a14,lit_theme_1,paper_has_literature_theme,,,,,,1.0,0.5130975627695454,,
paper_42cf135e52bf19e018b91a9dde73003068e354ca,lit_theme_0,paper_has_literature_theme,,,,,,0.0,0.0663353447029215,,
paper_ab43362d0b11b22a2990fae7310765ca67f1c4f2,lit_theme_1,paper_has_literature_theme,,,,,,1.0,0.0539054929074209,,
paper_34b0d5e137f7c21deb47426f9644255569c01ead,lit_theme_0,paper_has_literature_theme,,,,,,0.0,0.1129623530880311,,
paper_cfed7b553824ae794d40e7396224cbc200b44b1c,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.2647380331599243,,
paper_69ce7d3fc73d68eca86a6e67a6158687aed1c8b1,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.0848038368047826,,
paper_05fde71eba9b7b770ed5b36484d7a82a6c1eb4dd,lit_theme_0,paper_has_literature_theme,,,,,,0.0,0.1216885483041066,,
paper_fecfe002f9c3883e4476d3ce0a69b874e06566f8,lit_theme_4,paper_has_literature_theme,,,,,,4.0,0.2553976593897712,,
paper_87d12ee567226409225dbab1b1010f15111ace6b,lit_theme_3,paper_has_literature_theme,,,,,,3.0,0.026070549197873,,
paper_5e92ac79f8fd89b1dfe1dda97966ff30b8defd50,lit_theme_2,paper_has_literature_theme,,,,,,2.0,0.1416693359847461,,
