target_id,approved_symbol,approved_name,biotype,association_score,datasource_scores,disease_id,disease_name,ds_clinical_precedence,ds_uniprot_variants,ds_eva,ds_gwas_credible_sets,ds_orphanet,ds_uniprot_literature,ds_genomics_england,ds_reactome,ds_europepmc,ds_impc,ds_expression_atlas,ds_crispr_screen,ds_gene_burden
ENSG00000071051,NCK2,NCK adaptor protein 2,protein_coding,0.5487826684396903,"{""gwas_credible_sets"": 0.8004527457841842, ""crispr_screen"": 0.3903072934014509, ""europepmc"": 0.2104312355342073}",MONDO_0004975,Alzheimer disease,,,,0.8004527457841842,,,,,0.2104312355342073,,,0.3903072934014509,
ENSG00000197746,PSAP,prosaposin,protein_coding,0.5479043693118749,"{""crispr_screen"": 0.865457038266544, ""europepmc"": 0.5976559840904925, ""impc"": 0.2664560685931735}",MONDO_0004975,Alzheimer disease,,,,,,,,,0.5976559840904925,0.2664560685931735,,0.865457038266544,
ENSG00000166851,PLK1,polo like kinase 1,protein_coding,0.5419833466167745,"{""crispr_screen"": 0.865457038266544, ""europepmc"": 0.5212882488288074}",MONDO_0004975,Alzheimer disease,,,,,,,,,0.5212882488288074,,,0.865457038266544,
ENSG00000135446,CDK4,cyclin dependent kinase 4,protein_coding,0.5419430517035931,"{""crispr_screen"": 0.865457038266544, ""europepmc"": 0.5199626073794966}",MONDO_0004975,Alzheimer disease,,,,,,,,,0.5199626073794966,,,0.865457038266544,
ENSG00000166311,SMPD1,sphingomyelin phosphodiesterase 1,protein_coding,0.5416821779169125,"{""crispr_screen"": 0.8476183455564804, ""europepmc"": 0.8681541101780939}",MONDO_0004975,Alzheimer disease,,,,,,,,,0.8681541101780939,,,0.8476183455564804,
ENSG00000110077,MS4A6A,membrane spanning 4-domains A6A,protein_coding,0.5383166652061998,"{""gwas_credible_sets"": 0.8618911618052509, ""europepmc"": 0.47197752809661453}",MONDO_0004975,Alzheimer disease,,,,0.8618911618052509,,,,,0.47197752809661453,,,,
ENSG00000073060,SCARB1,scavenger receptor class B member 1,protein_coding,0.5345305649908763,"{""crispr_screen"": 0.748716758811487, ""gwas_credible_sets"": 0.4936314592914955, ""europepmc"": 0.32119052453309466}",MONDO_0004975,Alzheimer disease,,,,0.4936314592914955,,,,,0.32119052453309466,,,0.748716758811487,
ENSG00000167601,AXL,AXL receptor tyrosine kinase,protein_coding,0.5344078071045751,"{""crispr_screen"": 0.865457038266544, ""europepmc"": 0.2720645035617019}",MONDO_0004975,Alzheimer disease,,,,,,,,,0.2720645035617019,,,0.865457038266544,
ENSG00000168653,NDUFS5,NADH:ubiquinone oxidoreductase subunit S5,protein_coding,0.5339588476632112,"{""crispr_screen"": 0.8648140046499787, ""europepmc"": 0.24803800744797783, ""expression_atlas"": 0.04976344044409118}",MONDO_0004975,Alzheimer disease,,,,,,,,,0.24803800744797783,,0.04976344044409118,0.8648140046499787,
ENSG00000178394,HTR1A,5-hydroxytryptamine receptor 1A,protein_coding,0.5290229308192081,"{""clinical_precedence"": 0.8514421029563303, ""europepmc"": 0.37520895778458035}",MONDO_0004975,Alzheimer disease,0.8514421029563303,,,,,,,,0.37520895778458035,,,,
